genome_id,metagenome_id,genome_length,num_contigs,n50,num_16s,num_5s,num_23s,num_trna,completeness,contamination,quality_score,mimag_quality,otu_id,ecosystem,ecosystem_category,ecosystem_type,habitat,longitude,latitude
3300029941_1,3300029941,2995400,48,102618,1,1,1,45,92.19,0.32,90.59,HQ,OTU-1318,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__UBA4765;g__UBA4765;s__GCA_002365175.1,Aquatic,Freshwater,Aquatic,NULL,NULL
3300013131_103,3300013131,1396490,50,50547,0,0,0,40,93.45,0.06,93.15,MQ,OTU-6142,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__UBA11393;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013131_10,3300013131,5880842,601,13174,0,0,0,39,82.43,3.51,64.88,MQ,OTU-16274,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_99,3300013126,1304888,138,12136,1,1,1,21,78.21,2.56,65.41,MQ,OTU-15064,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__UBA3006;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_98,3300013126,1388176,160,10657,1,0,0,27,79.75,0.29,78.3,MQ,OTU-14811,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__UBA3065;g__UBA3065;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_97,3300013126,1415329,7,238053,1,0,0,26,63.07,0.65,59.82,MQ,OTU-18001,d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanoregula;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_96,3300013126,1420186,26,103310,1,1,2,44,86.63,0.58,83.73,MQ,OTU-18000,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA9339;f__UBA9339;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_93,3300013126,1437568,140,13577,1,0,1,31,76.38,0.85,72.13,MQ,OTU-6076,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Caenarcaniphilales;f__;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_92,3300013126,1445480,138,14472,0,0,0,32,83.31,1,78.31,MQ,OTU-13551,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__UBA2463;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_87,3300013126,1532503,230,7428,0,1,1,26,63.41,0.94,58.71,MQ,OTU-8640,d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__GCA-2711925;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_85,3300013126,1571640,96,21327,0,2,0,29,76.74,0.27,75.39,MQ,OTU-5311,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobaculum;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_84,3300013126,1559563,163,13148,1,1,1,35,78.99,1.35,72.24,MQ,OTU-17782,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA953;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_82,3300013126,1644209,229,8672,1,1,0,32,76.27,2.01,66.22,MQ,OTU-15962,d__Archaea;p__Halobacterota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__Methanoregula;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_81,3300013126,1682660,45,72564,1,1,1,44,90.98,1.08,85.58,HQ,OTU-8638,d__Bacteria;p__Omnitrophota;c__koll11;o__UBA1572;f__UBA1572;g__UBA6210;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_80,3300013126,1687571,265,7051,0,0,0,21,63.97,0.56,61.17,MQ,OTU-8639,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_76,3300013126,1809633,76,36901,1,1,1,47,89.36,2.25,78.11,MQ,OTU-16080,d__Bacteria;p__Omnitrophota;c__koll11;o__UBA10015;f__;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_75,3300013126,1817538,259,7944,0,0,0,31,66.12,0.01,66.07,MQ,OTU-14589,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Neosynechococcales;f__Neosynechococcaceae;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_74,3300013126,1864889,87,35111,0,1,0,45,91.53,2.76,77.73,MQ,OTU-890,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Gallionellaceae;g__Gallionella;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_71,3300013126,1980481,81,36725,0,0,0,31,96.56,0.43,94.41,MQ,OTU-16079,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Methylophilaceae;g__Methylotenera;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_68,3300013126,2010392,228,10772,2,1,1,26,72.62,0.45,70.37,MQ,OTU-5906,d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_66,3300013126,2091667,105,30169,1,0,0,31,95.36,1.91,85.81,MQ,OTU-2384,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__NS11-12g;f__UBA955;g__UBA955;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_64,3300013126,2128317,144,24019,1,1,1,33,89.22,1.13,83.57,MQ,OTU-6708,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__UBA964;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_63,3300013126,2160311,101,34502,1,0,1,24,72.6,0,72.6,MQ,OTU-5783,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__UBA6669;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_62,3300013126,2178940,237,11684,0,0,1,39,90.87,0.64,87.67,MQ,OTU-6706,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_61,3300013126,2268290,107,40540,0,1,0,27,90.86,0,90.86,MQ,OTU-6703,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_6,3300013126,6459109,516,18600,0,0,0,44,92.57,2.93,77.92,MQ,OTU-16274,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1319;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_56,3300013126,2603330,127,33231,0,1,0,43,92.9,0.32,91.3,MQ,OTU-16722,d__Bacteria;p__Desulfuromonadota;c__Desulfuromonadia;o__Geobacterales;f__Pelobacteraceae;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_55,3300013126,2583226,361,8046,0,0,0,26,75.64,1.79,66.69,MQ,OTU-9787,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__UBA8979;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_52,3300013126,2709583,125,36740,1,0,0,43,91.45,1.28,85.05,MQ,OTU-708,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_51,3300013126,2785663,197,20874,1,0,0,34,95.3,2.02,85.2,MQ,OTU-16719,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_50,3300013126,2806752,237,16003,0,1,0,41,95.6,0,95.6,MQ,OTU-16718,d__Bacteria;p__Delongbacteria;c__;o__;f__;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_49,3300013126,2797555,229,15929,0,1,1,32,81.99,1.02,76.89,MQ,OTU-14018,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Lentimicrobiaceae;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_46,3300013126,2904109,132,45861,0,0,0,42,90.57,3.91,71.02,MQ,OTU-7380,d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__UBA1018;f__UBA1018;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_44,3300013126,2971235,439,7556,0,0,0,26,66.05,1.02,60.95,MQ,OTU-11166,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_43,3300013126,3011923,148,33948,3,3,1,37,94.44,1.56,86.64,HQ,OTU-8631,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__UBA10906;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_41,3300013126,3065202,51,90079,0,1,1,32,85.63,1.19,79.68,MQ,OTU-16903,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_40,3300013126,3176927,251,19121,1,1,2,28,86.79,2.3,75.29,MQ,OTU-12392,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__GCA-2737665;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_38,3300013126,3326672,118,46726,1,1,1,34,95.63,0.95,90.88,HQ,OTU-14812,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA10329;g__UBA10329;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_37,3300013126,3305413,214,21477,0,1,0,38,95.29,0.72,91.69,MQ,OTU-9442,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Nodosilinea;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_36,3300013126,3340458,114,50948,0,0,0,41,99.09,4.44,76.89,MQ,OTU-10000,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_35,3300013126,3487878,198,29307,0,1,1,39,82.27,0.91,77.72,MQ,OTU-16954,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_34,3300013126,3528528,155,39234,0,1,0,40,94.89,1.34,88.19,MQ,OTU-9475,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Lentimicrobiaceae;g__Lentimicrobium;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_33,3300013126,3563674,232,24571,1,0,0,39,87.15,1.68,78.75,MQ,OTU-14816,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__Ignavibacterium;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_29,3300013126,3686064,88,95347,1,0,1,27,74.45,0.87,70.1,MQ,OTU-7194,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Enhydrobacter_A;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_27,3300013126,3800006,88,80508,0,1,1,42,97.42,1.29,90.97,MQ,OTU-5445,d__Bacteria;p__Desulfuromonadota;c__Desulfuromonadia;o__Geobacterales;f__Pelobacteraceae;g__UBA8499;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_26,3300013126,3886103,303,17215,1,2,0,34,95.37,2.02,85.27,MQ,OTU-5446,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Haliscomenobacter;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_25,3300013126,3998094,167,43259,0,0,0,41,98.32,0.56,95.52,MQ,OTU-5443,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_24,3300013126,4034134,343,15904,1,0,0,40,84.55,0.91,80,MQ,OTU-5444,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_22,3300013126,4087148,473,10335,1,1,1,41,89.12,2.38,77.22,MQ,OTU-14342,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__DEV007;g__Arctic95D-9;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_21,3300013126,4290944,510,10432,1,1,0,40,84.01,1.79,75.06,MQ,OTU-5447,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__UBA6024;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_19,3300013126,4418561,620,8165,0,0,0,30,78.23,0.87,73.88,MQ,OTU-15481,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales;f__;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_170,3300013126,557532,78,8481,0,0,0,48,69.48,1.29,63.03,MQ,OTU-7390,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA6257;f__Wolfebacteraceae;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_161,3300013126,626442,36,24607,0,0,1,40,70.44,0,70.44,MQ,OTU-13979,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Nomurabacteraceae;g__UBA8515;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_16,3300013126,4415661,517,10139,1,0,1,43,91.85,3.81,72.8,MQ,OTU-14341,d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Pseudanabaena;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_157,3300013126,662708,21,55858,0,1,1,34,60.66,1.71,52.11,MQ,OTU-13980,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Taylorbacteraceae;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_156,3300013126,665032,17,78945,1,0,1,43,57.24,0,57.24,MQ,OTU-17300,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9983;f__Kaiserbacteraceae;g__C7867-001;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_152,3300013126,697802,83,10332,1,0,0,30,67.51,0,67.51,MQ,OTU-4043,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_15,3300013126,4520320,65,171061,0,3,0,47,97.33,0.41,95.28,MQ,OTU-1759,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A stutzeri,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_146,3300013126,757067,107,7672,0,0,0,21,66.34,0.99,61.39,MQ,OTU-3395,d__Bacteria;p__Patescibacteria;c__ABY1;o__Uhrbacterales;f__GWF2-40-263;g__XYB2-FULL-45-11;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_144,3300013126,767198,40,29786,1,0,1,32,70.33,1.87,60.98,MQ,OTU-13361,d__Archaea;p__Nanoarchaeota;c__Woesearchaeia;o__Pacearchaeales;f__GW2011-AR1;g__GW2011-AR1;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_14,3300013126,4724565,360,20438,1,2,1,36,90.17,4.42,68.07,MQ,OTU-16907,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__UBA6136;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_133,3300013126,859092,137,6956,1,1,1,25,55.93,0,55.93,MQ,OTU-9052,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_131,3300013126,868108,9,157803,1,1,1,46,72.1,0,72.1,MQ,OTU-6810,d__Bacteria;p__Patescibacteria;c__WWE3;o__UBA101185;f__UBA10185;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_130,3300013126,876806,25,63417,1,1,1,44,68.06,0,68.06,MQ,OTU-3341,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Moranbacterales;f__UBA2206;g__um-filter-42-9;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_122,3300013126,985747,59,55318,1,1,1,42,83.8,0,83.8,MQ,OTU-15246,d__Bacteria;p__Chloroflexota;c__Ellin6529;o__CSP1-4;f__UBA10416;g__UBA10416;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_120,3300013126,967347,77,17153,1,0,0,34,84.87,0,84.87,MQ,OTU-12743,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA6120;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_12,3300013126,5058389,513,13442,1,0,0,42,91.97,2.61,78.92,MQ,OTU-15475,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__OLB14;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_119,3300013126,1015661,57,32879,0,0,0,30,64.34,0.16,63.54,MQ,OTU-7797,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Absconditabacterales;f__X112;g__UBA6263;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_116,3300013126,1043618,143,8479,0,1,0,26,55.57,0.5,53.07,MQ,OTU-1912,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__JJ008;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_109,3300013126,1178559,34,94548,1,0,0,32,89.3,0,89.3,MQ,OTU-12072,d__Bacteria;p__Verrucomicrobiota;c__Chlamydiia;o__2-12-FULL-49-11;f__;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_105,3300013126,1249400,89,18690,1,0,1,30,82.67,0,82.67,MQ,OTU-3525,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__BD1-5;f__UBA6164;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013126_104,3300013126,1250723,154,10495,1,0,0,37,72.47,3.16,56.67,MQ,OTU-12063,d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nanopelagicales;f__Nanopelagicaceae;g__MAG-120802;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_99,3300013125,1080046,18,247098,1,1,1,46,73.76,0.99,68.81,MQ,OTU-15751,d__Bacteria;p__Patescibacteria;c__Berkelbacteria;o__XYA2-FULL-43-10;f__XYA2-FULL-43-10;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_98,3300013125,1064588,17,151324,1,1,1,26,83.18,0,83.18,MQ,OTU-7793,d__Archaea;p__Micrarchaeota;c__Iainarchaeia;o__;f__;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_94,3300013125,1143281,69,23578,1,0,0,36,74.04,2.15,63.29,MQ,OTU-6297,d__Bacteria;p__Omnitrophota;c__koll11;o__GIF10;f__UBA6249;g__UBA6249;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_93,3300013125,1156343,59,28578,1,1,1,37,73.61,0,73.61,MQ,OTU-7788,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Peregrinibacterales;f__LOWO2-01-FULL-3;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_89,3300013125,1205949,87,17986,1,1,1,26,75.6,0,75.6,MQ,OTU-3525,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__BD1-5;f__UBA6164;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_87,3300013125,1246437,94,22477,1,1,1,32,69.27,2.75,55.52,MQ,OTU-3514,d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Peregrinibacterales;f__LOWO2-01-FULL-3;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_86,3300013125,1110673,56,31245,1,1,2,20,86.14,0,86.14,MQ,OTU-6295,d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__UBA10214;f__UBA10161;g__UBA10161;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_85,3300013125,1269913,29,70851,1,1,1,24,92.52,1.87,83.17,MQ,OTU-3284,d__Archaea;p__Nanoarchaeota;c__Nanohaloarchaea;o__;f__;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_82,3300013125,1394117,16,201113,1,1,1,41,89.61,3.76,70.81,MQ,OTU-16413,d__Bacteria;p__Omnitrophota;c__koll11;o__GIF10;f__UBA6249;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_8,3300013125,7026848,421,29093,1,1,1,58,96.36,3.82,77.26,HQ,OTU-10836,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__CG2-30-64-16;f__CG2-30-64-16;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_75,3300013125,1480812,173,10916,0,0,0,34,80.91,1.82,71.81,MQ,OTU-10918,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__UBA1546;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_70,3300013125,1631981,256,6947,1,1,1,32,73.51,1.49,66.06,MQ,OTU-13793,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__UBA5629;g__UBA1162;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_67,3300013125,1791268,114,23483,2,1,1,44,87.57,3.23,71.42,MQ,OTU-4147,d__Bacteria;p__Omnitrophota;c__koll11;o__UBA10015;f__;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_66,3300013125,1813000,174,14702,0,1,1,17,59.68,0,59.68,MQ,OTU-14018,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Lentimicrobiaceae;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_65,3300013125,1834463,371,4905,0,0,0,18,61.05,0.04,60.85,MQ,OTU-6248,d__Bacteria;p__Desulfobacterota;c__Desulfobaccia;o__Desulfobaccales;f__0-14-0-80-60-11;g__0-14-0-80-60-11;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_60,3300013125,1949883,101,35544,0,0,0,24,54.55,0.18,53.65,MQ,OTU-6255,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__UBA12087;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_58,3300013125,1977516,206,12804,0,0,0,19,62.29,0.59,59.34,MQ,OTU-2793,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_56,3300013125,2053039,272,8712,0,1,1,22,63.42,1.08,58.02,MQ,OTU-16903,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_52,3300013125,2375423,213,16115,0,2,0,40,94.19,0,94.19,MQ,OTU-6781,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__UBA8932;g__UBA8932;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_48,3300013125,2487766,280,11645,0,2,0,31,90.38,1.65,82.13,MQ,OTU-5311,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobaculum;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_47,3300013125,2649207,197,19297,0,5,0,58,95.88,1.39,88.93,MQ,OTU-315,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter indicus,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_46,3300013125,2691914,190,19385,0,1,1,28,61.47,0,61.47,MQ,OTU-8862,d__Bacteria;p__AABM5-125-24;c__AABM5-125-24;o__;f__;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_44,3300013125,2762411,153,34086,1,1,1,39,88.94,1.36,82.14,MQ,OTU-9999,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_40,3300013125,2985194,106,46248,1,1,0,44,96.13,1.29,89.68,MQ,OTU-319,d__Bacteria;p__Desulfobacterota;c__Syntrophia;o__Syntrophales;f__UBA5619;g__UBA5619;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_39,3300013125,3043791,195,22568,0,0,0,28,94.12,1.13,88.47,MQ,OTU-9476,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__SG8-39;g__2-12-FULL-64-23;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_37,3300013125,3067988,411,8367,0,0,0,38,77.58,3.64,59.38,MQ,OTU-8540,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__envOPS12;g__RBG-16-51-16;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_34,3300013125,3174388,91,58384,0,0,0,40,98.94,0.1,98.44,MQ,OTU-10000,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudorhodobacter;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_33,3300013125,3196392,532,6297,0,0,0,27,69.11,3.36,52.31,MQ,OTU-205,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_31,3300013125,3288009,601,5705,0,0,0,22,72.24,1.3,65.74,MQ,OTU-12002,d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Solibacterales;f__Solibacteraceae;g__UBA690;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
3300013125_30,3300013125,3293468,549,6534,0,0,0,24,69.37,1.85,60.12,MQ,OTU-2314,d__Bacteria;p__Armatimonadota;c__Chthonomonadetes;o__Chthonomonadales;f__;g__;s__,Aquatic,Freshwater,freshwater,29.05,-1.64
